0.12099168	-0.07074938	0.061519302	-0.0038155946	0.004851066	-0.01164704	-0.026441857	-0.011163951	-0.037531607	-0.05960869	0.018482616	0.00910675	-0.05248322	-0.03241837	0.0026844046	0.03527791
0.13204178	-0.0021844786	-0.0061880182	-0.04721878	0.04229888	0.066810004	0.026171599	-0.006114218	-0.020572556	-0.07346088	-0.0032592246	0.031798232	-0.02376825	-0.060177118	-0.034110803	0.028180668
0.07555823	-0.07582535	-0.013684158	0.0026462362	0.0060411454	0.048157565	0.07096499	0.049416006	-0.053759564	-0.09790092	0.087759405	0.063783094	-0.030944109	-0.022388997	-0.05610164	0.029387377
0.09991033	-0.047904786	0.021371499	-0.0062098685	0.04131971	0.0012161554	0.043592375	0.047797125	-0.02950729	-0.10376285	-0.018884825	0.07669823	-0.04641021	-0.029548878	-0.11414275	0.066513896
-0.00035563597	-0.05575198	-0.0011681728	0.0012840582	0.080531605	-0.032032732	-0.0077028116	-0.006172679	-0.051539175	-0.048397053	-0.05173454	0.016259195	-0.046882346	0.0073654666	-0.06623949	-0.0037183184
0.12291047	0.013008175	0.023027847	-0.020178366	-0.013670536	0.005337907	0.03289755	-0.07306541	-0.010946669	-0.0797772	-0.046908546	0.120217144	-0.03857816	-0.037222534	-0.02848962	-0.016316734
0.044900406	-0.06846917	0.017972907	-0.0029323495	-0.019225493	0.07588899	0.035201546	-0.0482615	-0.014705002	-0.056109473	0.034315992	0.07531001	-0.08968625	-0.0058260863	-0.022502752	-0.010276825
0.07664695	-0.011434988	0.010284015	-0.03322192	0.022935187	0.022606665	-0.016552318	-0.060351714	0.00867227	-0.11071762	0.0029658803	0.07142152	-0.040833037	-0.033601936	-0.018525388	0.02717395
0.12903324	-0.02033337	0.014088016	0.055979524	0.049103793	-0.040781826	0.02563512	-0.05882735	-0.007502369	-0.05279792	-0.0039519714	0.0751334	0.0022120802	-0.025866298	-0.025198136	-0.0141474195
0.10776221	0.01262592	0.034564562	-0.0051122326	0.049796112	0.04560841	0.08009982	0.021244576	-0.086728014	-0.09142923	0.05062363	0.014158304	-0.05514568	-0.009234751	0.018643094	0.017238172
0.102153875	-0.04131437	0.013594996	-0.018630711	0.06872977	-0.0047649983	-0.001485906	0.0004308844	-0.08123553	-0.08744223	-0.033446625	-0.013016511	-0.08155462	-0.107745506	0.012429677	-0.019237254
0.15999694	0.015490424	0.026100768	-0.0053702053	0.01253793	0.017779073	-0.021465586	-0.02991795	-0.01796244	-0.13012223	-0.0788478	0.023658773	-0.058611877	-0.08246636	-0.05104408	-0.05707005
0.10079749	-0.09989525	-0.0045959386	-0.0002053437	0.08143931	0.016205806	-0.0023045684	-0.024532339	0.030421032	-0.026146466	-0.02768005	0.083886415	-0.012902609	0.0030327854	-0.05570718	0.0013406826
0.061807003	-0.09635351	-0.060078274	-0.007374885	-0.11821074	0.05693833	0.04500017	-0.038486317	0.07508941	-0.10741054	-0.024053609	-0.06456183	-0.022473942	0.028088694	-0.044117756	-0.005103522
0.036456745	-0.029763645	0.032187674	0.01671545	0.021935191	0.08053591	0.030007012	0.041127637	0.0025738273	-0.0852203	0.05331189	0.06790028	-0.07271977	0.008868608	-0.06260712	0.025381567
0.08119036	-0.0012657844	0.0013461094	-0.022686033	-0.026601437	-0.021302626	0.014691674	-0.0053970455	-0.036119383	-0.055239636	-0.039454065	-0.043962725	0.04539303	-0.076260224	-0.12729204	-0.07310141
0.1752647	-0.0508156	0.059021153	0.0028757893	0.057428982	0.026905932	-0.016697394	0.01994913	-0.036971875	-0.08757766	-0.014850404	0.054925077	-0.04382534	-0.07965346	0.03321253	0.07201888
0.047515992	0.06903216	-0.087825485	0.04246566	0.0049117906	0.04312643	-0.04511696	-0.044136498	0.042189658	-0.049317934	-0.053139597	-0.01959389	-0.030562578	-0.048322544	-0.0022093956	-0.0074723777
0.022124648	0.017452378	-0.013016418	-0.052864052	0.079782575	0.036206022	0.025916453	-0.04450869	-0.03240888	-0.055391893	-0.027514681	0.07636605	0.021274365	-0.0071166004	-0.041278474	0.09078743
0.19175634	-0.042297646	-0.025149	0.07294023	0.014158474	0.06642533	-0.0091295075	0.061523795	0.0030866866	-0.022530837	-0.05861521	0.03765938	-0.013952139	0.010817879	-0.059455708	0.00056932203
0.1360827	-0.028752066	-0.033335064	-0.044479493	0.02024822	0.06401252	0.06165472	-0.05008984	0.0900224	0.032039218	-0.017461427	0.043467537	-0.010808136	-0.10071945	0.014139978	0.13308759
-0.042416323	-0.09292428	-0.042679284	-0.0034579574	-0.10203328	0.029932631	-0.009434569	-0.04289415	0.00995602	-0.04197412	-0.073660724	-0.030902414	0.080583744	-0.0713379	-0.062082432	0.051773008
0.080326945	-0.059591055	-0.01816158	0.09187289	0.04757173	-0.00049691944	0.03447551	0.11265786	-0.05551894	0.039716486	0.04523789	0.08124434	-0.082275435	-0.02389911	0.065308355	0.027078401
0.052966073	0.0028131194	-0.031321537	-0.027061846	-0.1274517	0.024454411	0.0051766643	0.020349255	0.106984995	-0.028425142	-0.0143417595	0.09863299	-0.050938692	-0.031519536	0.04494571	0.072980024
0.14993963	-0.0018347306	0.030709231	0.069326855	0.086219795	-0.04537359	0.003802971	0.06511856	0.07256133	-0.036280412	0.05704138	0.044998027	-0.0059011825	0.108515784	0.036948834	0.12957677
0.06980893	-0.056969862	0.14313002	-0.032138612	-0.02376219	0.07689618	-0.03165157	-0.07859032	-0.057938997	-0.08009843	-0.02533774	0.021192085	-0.026597051	-0.035932723	0.0046862504	0.03182392
0.06807304	0.03784679	-0.001975259	0.03705869	0.069039665	-0.11214111	0.066025786	-0.023541804	-0.043591093	-0.038034774	-0.01820305	0.03932324	-0.065025166	0.07035458	-0.008235749	0.012977476
-0.013200026	0.004508432	0.09395747	-0.024843298	0.03573751	-0.06944242	-0.042424105	-0.09164645	0.00017641373	-0.046695523	-0.058621235	0.049835935	-0.046800923	0.02006892	-0.0030705028	0.062008455
0.07568679	0.0037962485	-0.020632833	0.046832647	-0.11370728	0.012933818	0.06630024	-0.028520713	-0.021040434	-0.0032117038	-0.012512745	0.0020397138	0.043292925	0.022557052	-0.10745465	-0.0043652384
0.07342882	-0.025521545	0.058651567	-0.0071350844	0.06820211	0.003055911	-0.015339408	-0.07503003	-0.03889971	-0.079905756	0.057784475	0.11934717	-0.0346032	-0.018981012	-0.17017801	0.012247335
0.11858125	-0.059497442	-0.046504676	0.006437883	-0.014192197	-0.027681768	-0.023567794	-0.08721881	-0.0019231132	-0.04228736	0.049614914	-0.0068897805	0.029583784	-0.05052168	-0.20217617	0.017096044
0.06285953	-0.017028308	-0.048361693	0.035083573	0.029750645	-0.00525452	-0.0689485	0.0030629423	-0.06440397	-0.1528076	-0.016356165	0.061914247	-0.031773712	-0.06642433	0.012626794	0.16942021
0.039668974	0.07430123	-0.072937876	-0.03258159	-0.064148076	0.005874235	0.0029455696	-0.05189409	0.03003316	-0.040592305	-0.022506036	-0.09682129	-0.09402094	0.041022606	-0.0021546097	0.05512872
0.030041952	-0.03381346	-0.10742181	-0.035200555	0.03791958	-0.077568576	-0.032214485	-0.07542065	0.0012742046	-0.074261606	0.0023714292	0.006594589	-0.04742764	-0.06626346	-0.05152871	0.025312098
0.0673384	0.057373334	0.08972367	0.04069881	0.00826788	0.02587035	0.006111631	0.010138575	0.06391539	0.08967913	0.08054885	0.074671306	-0.03880916	-0.009909385	-0.07137242	-0.02215667
-0.06909719	0.010261466	0.018408976	-0.046487097	0.058838774	0.07343185	0.06595107	-0.077459335	-0.035900984	0.0035911317	-0.011276277	-0.006120922	-0.058734845	-0.080801524	-0.032461215	-0.008766661
0.11714881	-0.0707968	-0.119832285	0.03724065	-0.027564395	0.17121872	-0.027986301	0.01994332	-0.018222777	-0.053612497	-0.007948315	0.044655588	-0.018777844	-0.076301485	-0.038779244	0.12311876
0.11589896	-0.06666608	0.0009036285	0.019017488	-0.021608379	0.044728793	-0.060464054	-0.10544527	-0.030576805	0.006993041	0.020824485	0.040113285	0.030158116	0.002577672	0.059450958	-0.004750974
-7.3242314e-05	-0.01668311	0.005234758	0.049454816	-0.052758966	-0.02082454	-0.09610351	0.002005049	-0.06804943	0.011020083	-0.029101612	0.0145347575	-0.0071704322	-0.100311086	-0.007509551	0.03886632
0.052150834	0.026913444	0.032338277	0.08922578	-0.014537284	0.055347014	-0.12865366	-0.033573363	-0.065390244	-0.10598691	0.013120435	0.037836242	-0.03841234	-0.023934584	-0.04933817	0.09921929
0.02967174	-0.0767932	0.034697194	-0.021488752	-0.009676032	-0.009217587	-0.048718795	-0.052129757	0.032525998	-0.09267062	0.0068797083	-0.02612421	-6.170224e-05	0.008583153	-0.14107355	0.10475781
