0.12117565	-0.1382436	0.10618558	0.18697599	-0.068747334	0.049439274	0.22311562	0.14437455	0.041765414	0.09326803	0.06743365	-0.071742155	0.0650961	0.009342739	0.13892561	-0.16689005
0.09862492	-0.09340561	-0.06697739	-0.03596377	0.042080462	0.16959964	0.24864613	-0.173616	-0.11568049	0.29196808	0.0041858437	0.023318976	-0.0145683475	-0.016987456	0.21377279	0.14835408
0.025702452	-0.0843682	-0.18163994	0.2596492	-0.18765014	0.0059860847	0.18217368	0.062373247	0.04319469	0.09400694	-0.019684628	-0.16880646	0.085320696	0.21959025	-0.13478966	0.020595359
0.0025818795	-0.03576923	0.06343791	0.14798418	0.051501807	-0.24043992	-0.015864328	-0.028546048	-0.05979547	-0.14395836	-0.07103474	-0.023308726	0.10083874	-0.07599178	0.024952078	-0.043099836
0.015218712	-0.05755142	0.06341118	0.035978798	-0.092742085	-0.14234702	0.054654233	-0.11139061	-0.10323201	-0.008305496	-0.15249488	0.15532209	-0.17215598	0.13073552	-0.034221917	-0.041199137
-0.18214568	-0.2026064	-0.10983362	0.18875659	-0.17645232	-0.20641477	-0.04373023	0.11463711	-0.26187366	-0.26596218	-0.11084551	-0.23957607	0.24865921	-0.34169155	-0.1580649	-0.22940893
0.13000107	-0.13859035	0.13775232	-0.02049538	-0.09587838	0.061793674	0.11403717	-0.17005649	0.10819692	-0.0024016465	-0.08740497	-0.1804108	0.07235162	0.06326007	0.10644039	-0.07421925
0.04863746	-0.011293499	-0.16277239	-0.041598797	-0.026645118	-0.050296996	0.15236272	0.103322454	-0.04334994	-0.0088264635	0.08944797	0.02642616	0.11030618	0.10144745	-0.008073033	0.040050846
-0.06814634	0.004552496	-0.07548877	-0.0026430597	-0.14515251	-0.22483969	-0.12872235	0.20470116	-0.3332002	-0.18988168	-0.15977424	0.050510384	-0.019327257	-0.17406826	-0.22115181	-0.12820417
0.007148578	-0.1344052	-0.099474154	0.042127624	-0.0648532	0.10713646	-0.07671872	0.06264339	-0.12854506	-0.19250347	0.058612585	-0.120242275	-0.040912375	-0.14176974	-0.06319674	0.01571018
-0.018524168	-0.11893669	0.25636718	0.04676935	-0.09878935	0.20855656	-0.06177477	-0.13971542	-0.012359926	0.1393371	0.22530578	-0.023435235	0.16269724	0.04378658	0.026258046	-0.013052565
